time,total load actual,price actual,last year load,last year price,last solar,last wind
2015-01-02 07:00:00+01:00,23025,67.55,0,0,0,0
2015-01-02 08:00:00+01:00,23699,70.33,0,0,0,0
2015-01-02 09:00:00+01:00,25834,71.26,0,0,0,0
2015-01-02 10:00:00+01:00,27927,75.86,0,0,0,0
2015-01-02 11:00:00+01:00,29072,73.65,0,0,0,0
2015-01-02 12:00:00+01:00,29071,74.19,0,0,0,0
2015-01-02 13:00:00+01:00,29439,71.51,0,0,0,0
2015-01-02 14:00:00+01:00,29241,71.04,0,0,0,0
2015-01-02 15:00:00+01:00,27973,71.24,0,0,0,0
2015-01-02 16:00:00+01:00,27320,70.64,0,0,0,0
2015-01-02 17:00:00+01:00,27157,72.85,0,0,0,0
2015-01-02 18:00:00+01:00,29045,82.55,0,0,0,0
2015-01-02 19:00:00+01:00,31967,83.33,0,0,0,0
2015-01-02 20:00:00+01:00,33266,83.23,0,0,0,0
2015-01-02 21:00:00+01:00,33668,79.06,0,0,0,0
2015-01-02 22:00:00+01:00,32426,76.2,0,0,0,0
2015-01-02 23:00:00+01:00,29705,71.75,0,0,0,0
2015-01-03 00:00:00+01:00,25564,66.82,0,0,0,0
2015-01-03 01:00:00+01:00,23584,63.35,0,0,0,0
2015-01-03 02:00:00+01:00,22194,58.79,0,0,0,0
2015-01-03 03:00:00+01:00,21296,57.44,0,0,0,0
2015-01-03 04:00:00+01:00,21145,55.29,0,0,0,0
2015-01-03 05:00:00+01:00,21316,56.22,0,0,0,0
2015-01-03 06:00:00+01:00,21674,58.13,0,0,0,0
2015-01-03 07:00:00+01:00,22127,62.06,0,0,0,0
2015-01-03 08:00:00+01:00,22756,67.36,0,0,0,0
2015-01-03 09:00:00+01:00,24654,69.21,0,0,0,0
2015-01-03 10:00:00+01:00,26454,70.35,0,0,0,0
2015-01-03 11:00:00+01:00,26959,68.77,0,0,0,0
2015-01-03 12:00:00+01:00,26716,68.82,0,0,0,0
2015-01-03 13:00:00+01:00,26802,68.23,0,0,0,0
2015-01-03 14:00:00+01:00,26416,67.97,0,0,0,0
2015-01-03 15:00:00+01:00,25362,62.76,0,0,0,0
2015-01-03 16:00:00+01:00,24770,62.03,0,0,0,0
2015-01-03 17:00:00+01:00,24501,66.69,0,0,0,0
2015-01-03 18:00:00+01:00,24992,71.5,0,0,0,0
2015-01-03 19:00:00+01:00,27964,72.14,0,0,0,0
2015-01-03 20:00:00+01:00,29694,72.45,0,0,0,0
2015-01-03 21:00:00+01:00,29874,72.86,0,0,0,0
2015-01-03 22:00:00+01:00,28979,70.1,0,0,0,0
2015-01-03 23:00:00+01:00,26863,67.62,0,0,0,0
2015-01-04 00:00:00+01:00,25254,55.22,0,0,0,0
2015-01-04 01:00:00+01:00,23620,50.54,0,0,0,0
2015-01-04 02:00:00+01:00,22606,48.68,0,0,0,0
2015-01-04 03:00:00+01:00,22191,48.02,0,0,0,0
2015-01-04 04:00:00+01:00,21929,47.06,0,0,0,0
2015-01-04 05:00:00+01:00,22195,46.79,0,0,0,0
2015-01-04 06:00:00+01:00,24035,47.63,0,0,0,0
2015-01-04 07:00:00+01:00,26807,47.44,0,0,0,0
2015-01-04 08:00:00+01:00,28316,50.84,0,0,0,0
2015-01-04 09:00:00+01:00,29871,54.84,0,0,0,0
2015-01-04 10:00:00+01:00,30585,59.95,0,0,0,0
2015-01-04 11:00:00+01:00,30772,59.35,0,0,0,0
2015-01-04 12:00:00+01:00,30685,57.03,0,0,0,0
2015-01-04 13:00:00+01:00,30429,59.22,0,0,0,0
2015-01-04 14:00:00+01:00,28741,58.56,0,0,0,0
2015-01-04 15:00:00+01:00,28249,52.07,0,0,0,0
2015-01-04 16:00:00+01:00,28105,52.15,0,0,0,0
2015-01-04 17:00:00+01:00,27908,61.12,0,0,0,0
2015-01-04 18:00:00+01:00,27577,71.98,0,0,0,0
2015-01-04 19:00:00+01:00,27418,74.64,0,0,0,0
2015-01-04 20:00:00+01:00,28604,75.38,0,0,0,0
2015-01-04 21:00:00+01:00,30346,76.49,0,0,0,0
2015-01-04 22:00:00+01:00,28190,73.83,0,0,0,0
2015-01-04 23:00:00+01:00,26270,69.51,0,0,0,0
2015-01-05 00:00:00+01:00,25069,70.77,0,0,0,0
2015-01-05 01:00:00+01:00,23390,64.89,0,0,0,0
2015-01-05 02:00:00+01:00,21988,60.91,0,0,0,0
2015-01-05 03:00:00+01:00,21182,59.68,0,0,0,0
2015-01-05 04:00:00+01:00,20778,58.04,0,0,0,0
2015-01-05 05:00:00+01:00,20309,59.57,0,0,0,0
2015-01-05 06:00:00+01:00,20252,69.73,0,0,0,0
2015-01-05 07:00:00+01:00,19964,72.97,0,0,0,0
2015-01-05 08:00:00+01:00,20796,77.92,0,0,0,0
2015-01-05 09:00:00+01:00,22478,79.59,0,0,0,0
2015-01-05 10:00:00+01:00,23834,81.75,0,0,0,0
2015-01-05 11:00:00+01:00,24429,80.82,0,0,0,0
2015-01-05 12:00:00+01:00,,79.14,0,0,0,0
2015-01-05 13:00:00+01:00,,73.95,0,0,0,0
2015-01-05 14:00:00+01:00,,71.93,0,0,0,0
2015-01-05 15:00:00+01:00,,71.5,0,0,0,0
2015-01-05 16:00:00+01:00,,71.85,0,0,0,0
2015-01-05 17:00:00+01:00,,80.53,0,0,0,0
2015-01-05 18:00:00+01:00,21888,89.08,0,0,0,0
2015-01-05 19:00:00+01:00,22048,90.97,0,0,0,0
2015-01-05 20:00:00+01:00,22858,88.51,0,0,0,0
2015-01-05 21:00:00+01:00,25604,82.85,0,0,0,0
2015-01-05 22:00:00+01:00,25381,80.52,0,0,0,0
2015-01-05 23:00:00+01:00,23822,72.18,0,0,0,0
2015-01-06 00:00:00+01:00,23711,71.48,0,0,0,0
2015-01-06 01:00:00+01:00,22354,64.76,0,0,0,0
2015-01-06 02:00:00+01:00,21546,60.22,0,0,0,0
2015-01-06 03:00:00+01:00,21171,57.14,0,0,0,0
2015-01-06 04:00:00+01:00,21042,53.94,0,0,0,0
2015-01-06 05:00:00+01:00,21618,53.43,0,0,0,0
2015-01-06 06:00:00+01:00,23433,56.68,0,0,0,0
2015-01-06 07:00:00+01:00,25885,63.49,0,0,0,0
2015-01-06 08:00:00+01:00,28456,66.75,0,0,0,0
2015-01-06 09:00:00+01:00,29708,73.07,0,0,0,0
2015-01-06 10:00:00+01:00,30887,78.95,0,0,0,0
2015-01-06 11:00:00+01:00,31409,75.91,0,0,0,0
2015-01-06 12:00:00+01:00,31947,73.12,0,0,0,0
2015-01-06 13:00:00+01:00,32078,68.02,0,0,0,0
2015-01-06 14:00:00+01:00,31193,66.67,0,0,0,0
2015-01-06 15:00:00+01:00,30542,65.08,0,0,0,0
2015-01-06 16:00:00+01:00,30591,66.1,0,0,0,0
2015-01-06 17:00:00+01:00,30799,72,0,0,0,0
2015-01-06 18:00:00+01:00,30481,78.6,0,0,0,0
2015-01-06 19:00:00+01:00,30147,81.18,0,0,0,0
2015-01-06 20:00:00+01:00,30120,81.65,0,0,0,0
2015-01-06 21:00:00+01:00,30747,78.63,0,0,0,0
2015-01-06 22:00:00+01:00,29978,73.2,0,0,0,0
2015-01-06 23:00:00+01:00,27421,72.46,0,0,0,0
2015-01-07 00:00:00+01:00,30518,67.24,0,0,0,0
2015-01-07 01:00:00+01:00,28484,64.17,0,0,0,0
2015-01-07 02:00:00+01:00,27026,62.12,0,0,0,0
2015-01-07 03:00:00+01:00,26248,62.11,0,0,0,0
2015-01-07 04:00:00+01:00,25838,60.05,0,0,0,0
2015-01-07 05:00:00+01:00,26021,62.48,0,0,0,0
2015-01-07 06:00:00+01:00,26992,70.01,0,0,0,0
2015-01-07 07:00:00+01:00,28625,75.2,0,0,0,0
2015-01-07 08:00:00+01:00,31015,83.3,0,0,0,0
2015-01-07 09:00:00+01:00,33276,93.14,0,0,0,0
2015-01-07 10:00:00+01:00,34221,100.45,0,0,0,0
2015-01-07 11:00:00+01:00,34796,95.17,0,0,0,0
2015-01-07 12:00:00+01:00,35535,85.23,0,0,0,0
2015-01-07 13:00:00+01:00,35752,81.5,0,0,0,0
2015-01-07 14:00:00+01:00,35605,77.29,0,0,0,0
2015-01-07 15:00:00+01:00,36020,76.61,0,0,0,0
2015-01-07 16:00:00+01:00,36066,77.15,0,0,0,0
2015-01-07 17:00:00+01:00,36195,79.51,0,0,0,0
2015-01-07 18:00:00+01:00,35739,91.05,0,0,0,0
2015-01-07 19:00:00+01:00,35188,95.29,0,0,0,0
2015-01-07 20:00:00+01:00,34470,91.25,0,0,0,0
2015-01-07 21:00:00+01:00,33716,87.08,0,0,0,0
2015-01-07 22:00:00+01:00,32697,78.15,0,0,0,0
2015-01-07 23:00:00+01:00,30477,75.07,0,0,0,0
2015-01-08 00:00:00+01:00,26788,73.73,0,0,0,0
2015-01-08 01:00:00+01:00,25146,70.99,0,0,0,0
2015-01-08 02:00:00+01:00,23889,68.3,0,0,0,0
2015-01-08 03:00:00+01:00,23046,64.22,0,0,0,0
2015-01-08 04:00:00+01:00,22587,63.53,0,0,0,0
2015-01-08 05:00:00+01:00,22361,66.7,0,0,0,0
2015-01-08 06:00:00+01:00,22551,69.79,0,0,0,0
2015-01-08 07:00:00+01:00,22543,75.57,0,0,0,0
2015-01-08 08:00:00+01:00,24042,82.36,0,0,0,0
2015-01-08 09:00:00+01:00,25932,87.03,0,0,0,0
2015-01-08 10:00:00+01:00,27664,91.08,0,0,0,0
2015-01-08 11:00:00+01:00,28448,89.29,0,0,0,0
2015-01-08 12:00:00+01:00,28881,85.45,0,0,0,0
2015-01-08 13:00:00+01:00,29329,80.33,0,0,0,0
2015-01-08 14:00:00+01:00,29026,77.33,0,0,0,0
2015-01-08 15:00:00+01:00,28237,77.03,0,0,0,0
2015-01-08 16:00:00+01:00,27868,78.15,0,0,0,0
2015-01-08 17:00:00+01:00,27654,80.48,0,0,0,0
2015-01-08 18:00:00+01:00,27507,90.87,0,0,0,0
2015-01-08 19:00:00+01:00,27544,94.11,0,0,0,0
2015-01-08 20:00:00+01:00,27578,90.26,0,0,0,0
2015-01-08 21:00:00+01:00,28222,84.66,0,0,0,0
2015-01-08 22:00:00+01:00,28221,77.05,0,0,0,0
2015-01-08 23:00:00+01:00,26436,73.14,0,0,0,0
2015-01-09 00:00:00+01:00,27485,67.7,0,0,0,0
2015-01-09 01:00:00+01:00,25750,61.05,0,0,0,0
2015-01-09 02:00:00+01:00,24760,59.61,0,0,0,0
2015-01-09 03:00:00+01:00,24188,58.65,0,0,0,0
2015-01-09 04:00:00+01:00,23840,58.4,0,0,0,0
2015-01-09 05:00:00+01:00,24030,59.77,0,0,0,0
2015-01-09 06:00:00+01:00,25965,68.38,0,0,0,0
2015-01-09 07:00:00+01:00,28266,75.5,0,0,0,0
2015-01-09 08:00:00+01:00,29981,81.67,0,0,0,0
2015-01-09 09:00:00+01:00,31932,85.8,0,0,0,0
2015-01-09 10:00:00+01:00,33325,92,0,0,0,0
2015-01-09 11:00:00+01:00,34144,89.66,0,0,0,0
2015-01-09 12:00:00+01:00,35040,85.5,0,0,0,0
2015-01-09 13:00:00+01:00,35524,81.22,0,0,0,0
2015-01-09 14:00:00+01:00,34579,77.08,0,0,0,0
2015-01-09 15:00:00+01:00,33792,77.33,0,0,0,0
2015-01-09 16:00:00+01:00,33768,80.09,0,0,0,0
2015-01-09 17:00:00+01:00,33696,81.64,0,0,0,0
2015-01-09 18:00:00+01:00,33154,88.51,0,0,0,0
2015-01-09 19:00:00+01:00,32440,89,0,0,0,0
2015-01-09 20:00:00+01:00,32384,87.11,0,0,0,0
2015-01-09 21:00:00+01:00,33976,82.13,0,0,0,0
2015-01-09 22:00:00+01:00,31420,78.39,0,0,0,0
2015-01-09 23:00:00+01:00,28825,72.17,0,0,0,0
2015-01-10 00:00:00+01:00,24899,61.8,0,0,0,0
2015-01-10 01:00:00+01:00,23505,59.46,0,0,0,0
2015-01-10 02:00:00+01:00,22589,55.97,0,0,0,0
2015-01-10 03:00:00+01:00,22177,55.03,0,0,0,0
2015-01-10 04:00:00+01:00,22025,54.53,0,0,0,0
2015-01-10 05:00:00+01:00,22426,55.44,0,0,0,0
2015-01-10 06:00:00+01:00,24361,57.22,0,0,0,0
2015-01-10 07:00:00+01:00,27890,63.84,0,0,0,0
2015-01-10 08:00:00+01:00,29335,71.4,0,0,0,0
2015-01-10 09:00:00+01:00,29951,74.51,0,0,0,0
2015-01-10 10:00:00+01:00,30452,77.05,0,0,0,0
2015-01-10 11:00:00+01:00,30856,75.49,0,0,0,0
2015-01-10 12:00:00+01:00,31449,74.23,0,0,0,0
2015-01-10 13:00:00+01:00,31218,74,0,0,0,0
2015-01-10 14:00:00+01:00,30458,72.86,0,0,0,0
2015-01-10 15:00:00+01:00,29836,69.68,0,0,0,0
2015-01-10 16:00:00+01:00,29781,68.36,0,0,0,0
2015-01-10 17:00:00+01:00,29929,71.77,0,0,0,0
2015-01-10 18:00:00+01:00,29638,77.55,0,0,0,0
2015-01-10 19:00:00+01:00,29950,78.67,0,0,0,0
2015-01-10 20:00:00+01:00,32244,78.46,0,0,0,0
2015-01-10 21:00:00+01:00,31900,78.1,0,0,0,0
2015-01-10 22:00:00+01:00,28690,70.98,0,0,0,0
2015-01-10 23:00:00+01:00,26219,62.14,0,0,0,0
2015-01-11 00:00:00+01:00,22460,60.35,0,0,0,0
2015-01-11 01:00:00+01:00,21033,54.98,0,0,0,0
2015-01-11 02:00:00+01:00,19977,53.36,0,0,0,0
2015-01-11 03:00:00+01:00,19389,52.62,0,0,0,0
2015-01-11 04:00:00+01:00,19126,49.17,0,0,0,0
2015-01-11 05:00:00+01:00,19199,47.97,0,0,0,0
2015-01-11 06:00:00+01:00,19404,49.1,0,0,0,0
2015-01-11 07:00:00+01:00,19500,49.91,0,0,0,0
2015-01-11 08:00:00+01:00,20182,51.53,0,0,0,0
2015-01-11 09:00:00+01:00,22121,55.87,0,0,0,0
2015-01-11 10:00:00+01:00,23589,55.81,0,0,0,0
2015-01-11 11:00:00+01:00,24238,54.7,0,0,0,0
2015-01-11 12:00:00+01:00,24271,52.89,0,0,0,0
2015-01-11 13:00:00+01:00,24713,54.58,0,0,0,0
2015-01-11 14:00:00+01:00,24477,54.82,0,0,0,0
2015-01-11 15:00:00+01:00,23377,52.08,0,0,0,0
2015-01-11 16:00:00+01:00,23037,52.05,0,0,0,0
2015-01-11 17:00:00+01:00,23049,55.59,0,0,0,0
2015-01-11 18:00:00+01:00,25259,77.6,0,0,0,0
2015-01-11 19:00:00+01:00,26520,80.36,0,0,0,0
2015-01-11 20:00:00+01:00,27123,82.29,0,0,0,0
2015-01-11 21:00:00+01:00,27025,82.47,0,0,0,0
2015-01-11 22:00:00+01:00,25889,78.06,0,0,0,0
2015-01-11 23:00:00+01:00,23940,70.13,0,0,0,0
2015-01-12 00:00:00+01:00,27085,60.81,0,0,0,0
2015-01-12 01:00:00+01:00,25272,58.27,0,0,0,0
2015-01-12 02:00:00+01:00,24121,53.65,0,0,0,0
2015-01-12 03:00:00+01:00,23626,51.95,0,0,0,0
2015-01-12 04:00:00+01:00,23572,51.4,0,0,0,0
2015-01-12 05:00:00+01:00,24070,52.93,0,0,0,0
2015-01-12 06:00:00+01:00,26787,58.8,0,0,0,0
2015-01-12 07:00:00+01:00,31511,70.52,0,0,0,0
2015-01-12 08:00:00+01:00,34046,75.72,0,0,0,0
2015-01-12 09:00:00+01:00,34876,81.92,0,0,0,0
2015-01-12 10:00:00+01:00,35093,85.63,0,0,0,0
2015-01-12 11:00:00+01:00,34588,86.76,0,0,0,0
2015-01-12 12:00:00+01:00,34347,82.78,0,0,0,0
2015-01-12 13:00:00+01:00,34146,76.7,0,0,0,0
2015-01-12 14:00:00+01:00,32884,74.35,0,0,0,0
2015-01-12 15:00:00+01:00,32422,73.6,0,0,0,0
2015-01-12 16:00:00+01:00,32502,74.74,0,0,0,0
2015-01-12 17:00:00+01:00,33509,76.34,0,0,0,0
2015-01-12 18:00:00+01:00,35896,84.23,0,0,0,0
2015-01-12 19:00:00+01:00,36615,87.72,0,0,0,0
2015-01-12 20:00:00+01:00,36704,86.54,0,0,0,0
2015-01-12 21:00:00+01:00,35823,81.3,0,0,0,0
2015-01-12 22:00:00+01:00,32932,69.06,0,0,0,0
2015-01-12 23:00:00+01:00,29695,62.43,0,0,0,0
2015-01-13 00:00:00+01:00,28033,55.61,0,0,0,0
2015-01-13 01:00:00+01:00,25750,52.54,0,0,0,0
2015-01-13 02:00:00+01:00,24517,50.97,0,0,0,0
2015-01-13 03:00:00+01:00,23911,49.57,0,0,0,0
2015-01-13 04:00:00+01:00,23876,48.74,0,0,0,0
2015-01-13 05:00:00+01:00,24445,49.56,0,0,0,0
2015-01-13 06:00:00+01:00,27027,53.96,0,0,0,0
2015-01-13 07:00:00+01:00,31924,65.89,0,0,0,0
2015-01-13 08:00:00+01:00,35351,73.97,0,0,0,0
2015-01-13 09:00:00+01:00,36288,78.25,0,0,0,0
2015-01-13 10:00:00+01:00,36612,83.44,0,0,0,0
2015-01-13 11:00:00+01:00,36296,81.74,0,0,0,0
2015-01-13 12:00:00+01:00,35645,78.22,0,0,0,0
2015-01-13 13:00:00+01:00,35172,74.18,0,0,0,0
2015-01-13 14:00:00+01:00,33895,69.45,0,0,0,0
2015-01-13 15:00:00+01:00,33283,69.58,0,0,0,0
2015-01-13 16:00:00+01:00,33030,72.97,0,0,0,0
2015-01-13 17:00:00+01:00,33542,75.59,0,0,0,0
2015-01-13 18:00:00+01:00,35944,86.26,0,0,0,0
2015-01-13 19:00:00+01:00,37553,88.57,0,0,0,0
2015-01-13 20:00:00+01:00,37604,87.32,0,0,0,0
2015-01-13 21:00:00+01:00,36831,80.78,0,0,0,0
2015-01-13 22:00:00+01:00,33972,77.41,0,0,0,0
2015-01-13 23:00:00+01:00,30733,67,0,0,0,0
2015-01-14 00:00:00+01:00,28057,60.23,0,0,0,0
2015-01-14 01:00:00+01:00,25764,54.69,0,0,0,0
2015-01-14 02:00:00+01:00,24495,53.88,0,0,0,0
2015-01-14 03:00:00+01:00,23887,53.19,0,0,0,0
2015-01-14 04:00:00+01:00,23892,52.57,0,0,0,0
2015-01-14 05:00:00+01:00,24438,57.13,0,0,0,0
2015-01-14 06:00:00+01:00,27040,70.06,0,0,0,0
2015-01-14 07:00:00+01:00,31798,76.53,0,0,0,0
2015-01-14 08:00:00+01:00,35150,83.97,0,0,0,0
2015-01-14 09:00:00+01:00,35953,92.24,0,0,0,0
2015-01-14 10:00:00+01:00,36439,97.95,0,0,0,0
2015-01-14 11:00:00+01:00,36048,94.52,0,0,0,0
2015-01-14 12:00:00+01:00,35561,86.31,0,0,0,0
2015-01-14 13:00:00+01:00,35186,79.91,0,0,0,0
2015-01-14 14:00:00+01:00,33909,76.06,0,0,0,0
2015-01-14 15:00:00+01:00,33322,75.64,0,0,0,0
2015-01-14 16:00:00+01:00,33330,77.09,0,0,0,0
2015-01-14 17:00:00+01:00,33811,79.62,0,0,0,0
2015-01-14 18:00:00+01:00,36114,88.06,0,0,0,0
2015-01-14 19:00:00+01:00,37535,88.75,0,0,0,0
2015-01-14 20:00:00+01:00,37633,86.91,0,0,0,0
2015-01-14 21:00:00+01:00,36809,79.91,0,0,0,0
2015-01-14 22:00:00+01:00,33939,70.11,0,0,0,0
2015-01-14 23:00:00+01:00,30630,59.27,0,0,0,0
2015-01-15 00:00:00+01:00,27865,49.14,0,0,0,0
2015-01-15 01:00:00+01:00,25617,45.38,0,0,0,0
2015-01-15 02:00:00+01:00,24269,43.68,0,0,0,0
2015-01-15 03:00:00+01:00,23940,42.49,0,0,0,0
2015-01-15 04:00:00+01:00,23762,40.7,0,0,0,0
2015-01-15 05:00:00+01:00,24485,41.48,0,0,0,0
2015-01-15 06:00:00+01:00,26919,46.24,0,0,0,0
2015-01-15 07:00:00+01:00,31608,56.67,0,0,0,0
2015-01-15 08:00:00+01:00,34804,69.9,0,0,0,0
2015-01-15 09:00:00+01:00,35815,76.22,0,0,0,0
2015-01-15 10:00:00+01:00,36260,79.18,0,0,0,0
2015-01-15 11:00:00+01:00,35996,77.66,0,0,0,0
2015-01-15 12:00:00+01:00,35539,70.25,0,0,0,0
2015-01-15 13:00:00+01:00,35240,57.96,0,0,0,0
2015-01-15 14:00:00+01:00,34028,54.4,0,0,0,0
2015-01-15 15:00:00+01:00,33573,53.87,0,0,0,0
2015-01-15 16:00:00+01:00,33637,57.8,0,0,0,0
2015-01-15 17:00:00+01:00,34151,65.77,0,0,0,0
2015-01-15 18:00:00+01:00,36202,78.95,0,0,0,0
2015-01-15 19:00:00+01:00,37469,80.36,0,0,0,0
2015-01-15 20:00:00+01:00,37299,79.38,0,0,0,0
2015-01-15 21:00:00+01:00,36325,70.31,0,0,0,0
2015-01-15 22:00:00+01:00,33848,56.77,0,0,0,0
2015-01-15 23:00:00+01:00,30737,53.49,0,0,0,0
2015-01-16 00:00:00+01:00,28342,45.92,0,0,0,0
2015-01-16 01:00:00+01:00,26119,43.7,0,0,0,0
2015-01-16 02:00:00+01:00,24683,42.91,0,0,0,0
2015-01-16 03:00:00+01:00,24147,42.15,0,0,0,0
2015-01-16 04:00:00+01:00,24030,42.73,0,0,0,0
2015-01-16 05:00:00+01:00,24561,45.02,0,0,0,0
2015-01-16 06:00:00+01:00,27025,50.41,0,0,0,0
2015-01-16 07:00:00+01:00,31518,66.58,0,0,0,0
2015-01-16 08:00:00+01:00,34642,78.3,0,0,0,0
2015-01-16 09:00:00+01:00,35662,85.84,0,0,0,0
2015-01-16 10:00:00+01:00,36343,89.11,0,0,0,0
2015-01-16 11:00:00+01:00,36335,85.59,0,0,0,0
2015-01-16 12:00:00+01:00,35955,78.55,0,0,0,0
2015-01-16 13:00:00+01:00,35583,71.22,0,0,0,0
2015-01-16 14:00:00+01:00,34322,61.29,0,0,0,0
2015-01-16 15:00:00+01:00,33777,59.4,0,0,0,0
2015-01-16 16:00:00+01:00,33460,66.69,0,0,0,0
2015-01-16 17:00:00+01:00,33784,71.61,0,0,0,0
2015-01-16 18:00:00+01:00,35633,82.21,0,0,0,0
2015-01-16 19:00:00+01:00,36821,84.46,0,0,0,0
2015-01-16 20:00:00+01:00,36669,82.09,0,0,0,0
2015-01-16 21:00:00+01:00,36015,76,0,0,0,0
2015-01-16 22:00:00+01:00,33847,68.82,0,0,0,0
2015-01-16 23:00:00+01:00,31243,58.81,0,0,0,0
2015-01-17 00:00:00+01:00,28889,50.65,0,0,0,0
2015-01-17 01:00:00+01:00,26782,47.98,0,0,0,0
2015-01-17 02:00:00+01:00,25083,46.67,0,0,0,0
2015-01-17 03:00:00+01:00,24086,46.66,0,0,0,0
2015-01-17 04:00:00+01:00,23651,45.48,0,0,0,0
2015-01-17 05:00:00+01:00,23539,46.52,0,0,0,0
2015-01-17 06:00:00+01:00,24025,47.61,0,0,0,0
2015-01-17 07:00:00+01:00,25467,51.97,0,0,0,0
2015-01-17 08:00:00+01:00,27120,58.88,0,0,0,0
2015-01-17 09:00:00+01:00,29980,68.81,0,0,0,0
2015-01-17 10:00:00+01:00,32225,73.52,0,0,0,0
2015-01-17 11:00:00+01:00,32480,73.67,0,0,0,0
2015-01-17 12:00:00+01:00,31863,71.88,0,0,0,0
2015-01-17 13:00:00+01:00,31659,68.06,0,0,0,0
2015-01-17 14:00:00+01:00,30894,58.83,0,0,0,0
2015-01-17 15:00:00+01:00,29725,51.47,0,0,0,0
2015-01-17 16:00:00+01:00,29039,51,0,0,0,0
2015-01-17 17:00:00+01:00,29191,55.19,0,0,0,0
2015-01-17 18:00:00+01:00,31620,72.1,0,0,0,0
2015-01-17 19:00:00+01:00,33274,75.99,0,0,0,0
2015-01-17 20:00:00+01:00,33865,74,0,0,0,0
2015-01-17 21:00:00+01:00,33741,70.78,0,0,0,0
2015-01-17 22:00:00+01:00,32324,57.88,0,0,0,0
2015-01-17 23:00:00+01:00,30056,53.7,0,0,0,0
2015-01-18 00:00:00+01:00,27371,54.28,0,0,0,0
2015-01-18 01:00:00+01:00,25227,50.61,0,0,0,0
2015-01-18 02:00:00+01:00,23430,44.42,0,0,0,0
2015-01-18 03:00:00+01:00,22446,41.89,0,0,0,0
2015-01-18 04:00:00+01:00,21973,40.46,0,0,0,0
2015-01-18 05:00:00+01:00,21986,41.77,0,0,0,0
2015-01-18 06:00:00+01:00,22350,42.1,0,0,0,0
2015-01-18 07:00:00+01:00,23099,45.21,0,0,0,0
2015-01-18 08:00:00+01:00,23805,47.87,0,0,0,0
2015-01-18 09:00:00+01:00,25933,53.03,0,0,0,0
2015-01-18 10:00:00+01:00,28482,56.4,0,0,0,0
2015-01-18 11:00:00+01:00,29913,64.8,0,0,0,0
2015-01-18 12:00:00+01:00,30285,62.38,0,0,0,0
2015-01-18 13:00:00+01:00,30892,66.25,0,0,0,0
2015-01-18 14:00:00+01:00,30854,66.2,0,0,0,0
2015-01-18 15:00:00+01:00,29506,60.23,0,0,0,0
2015-01-18 16:00:00+01:00,28894,59.38,0,0,0,0
2015-01-18 17:00:00+01:00,28926,58.14,0,0,0,0
2015-01-18 18:00:00+01:00,31281,69.59,0,0,0,0
2015-01-18 19:00:00+01:00,32810,74.81,0,0,0,0
2015-01-18 20:00:00+01:00,33710,74.28,0,0,0,0
2015-01-18 21:00:00+01:00,33891,73.59,0,0,0,0
2015-01-18 22:00:00+01:00,32608,68.64,0,0,0,0
2015-01-18 23:00:00+01:00,29850,59.72,0,0,0,0
2015-01-19 00:00:00+01:00,26865,54.84,0,0,0,0
2015-01-19 01:00:00+01:00,24650,49.19,0,0,0,0
2015-01-19 02:00:00+01:00,23305,46.43,0,0,0,0
2015-01-19 03:00:00+01:00,22776,42.18,0,0,0,0
